supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat,datetime,cluster
karrymart,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:24:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,8,A,1,1,1,2017-05-23 08:24:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:42:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,12,A,1,1,1,2017-05-23 12:42:00,0
karrymart,1,1,150.0,150,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,13:21:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,13,A,1,1,1,2017-05-23 13:21:00,0
karrymart,2,1,60.0,100,40.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,14:26:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,14,A,1,1,1,2017-05-23 14:26:00,0
karrymart,2,1,100.0,100,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:24:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,19,A,1,1,1,2017-05-23 19:24:00,0
karrymart,1,1,35.0,100,65.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,11:41:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,11,A,1,1,1,2017-05-23 11:41:00,0
karrymart,1,1,25.0,100,75.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,09:36:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,9,A,1,1,1,2017-05-23 09:36:00,0
karrymart,5,3,350.0,500,150.0,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,09:25:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,9,B,1,1,1,2017-05-23 09:25:00,0
nakumatt,1,1,196.0,100,804.0,cash,no,yes,no,no,no,no,no,2017-05-26 00:00:00,yes,15:52:00,afternoon,chain,kilimani,high,friday,weekday,no,26,5,2017.0,15,A,1,1,1,2017-05-26 15:52:00,0
karrymart,2,1,100.0,100,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,10:21:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,10,A,1,1,1,2017-05-23 10:21:00,0
karrymart,2,1,120.0,120,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,11:36:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,11,A,1,1,1,2017-05-23 11:36:00,0
karrymart,1,1,77.0,500,423.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:07:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,8,A,1,1,1,2017-05-23 08:07:00,0
karrymart,2,2,100.0,200,100.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,16:35:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,16,A,1,1,1,2017-05-23 16:35:00,0
karrymart,1,1,20.0,20,0.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,05:42:00,morning,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,5,A,1,1,1,2017-05-23 05:42:00,0
ukwala,1,1,425.0,450,25.0,cash,no,no,no,no,yes,yes,no,2017-05-31 00:00:00,no,09:35:00,morning,chain,cbd,mid,wednesday,weekday,no,31,5,2017.0,9,A,1,1,1,2017-05-31 09:35:00,0
nakumatt,1,1,530.0,600,70.0,cash,no,yes,no,no,yes,no,no,2017-05-26 00:00:00,yes,11:02:00,morning,chain,kilimani,high,friday,weekday,no,26,5,2017.0,11,A,1,1,1,2017-05-26 11:02:00,0
nakumatt,5,3,385.0,385,0.0,cash,yes,yes,no,yes,no,no,no,2017-06-01 00:00:00,yes,17:36:00,afternoon,chain,kilimani,high,thursday,weekday,no,1,6,2017.0,17,B,1,1,1,2017-06-01 17:36:00,0
nakumatt,2,2,188.0,1000,812.0,cash,yes,no,no,yes,no,no,no,2017-05-21 00:00:00,yes,14:25:00,afternoon,chain,kilimani,high,sunday,weekend,no,21,5,2017.0,14,A,1,1,1,2017-05-21 14:25:00,0
nakumatt,1,1,190.0,200,10.0,cash,yes,no,no,no,no,no,no,2017-06-01 00:00:00,yes,17:11:00,afternoon,chain,kilimani,high,thursday,weekday,no,1,6,2017.0,17,A,1,1,1,2017-06-01 17:11:00,0
ukwala,1,1,86.0,200,114.0,cash,yes,no,no,no,no,no,no,2017-05-30 00:00:00,no,15:22:00,afternoon,median,cbd,mid,tuesday,weekday,no,30,5,2017.0,15,A,1,1,1,2017-05-30 15:22:00,0
nakumatt,3,2,142.0,150,8.0,cash,no,yes,yes,no,no,no,no,2017-06-01 00:00:00,yes,16:59:00,afternoon,chain,kilimani,high,thursday,weekday,no,1,6,2017.0,16,B,1,1,1,2017-06-01 16:59:00,0
ukwala,1,1,77.0,100,23.0,cash,no,no,yes,no,no,no,no,2017-06-01 00:00:00,no,14:41:00,afternoon,median,cbd,mid,thursday,weekday,no,1,6,2017.0,14,A,1,1,1,2017-06-01 14:41:00,0
ukwala,1,1,35.0,112,77.0,cash,no,no,no,no,no,yes,no,2017-06-01 00:00:00,no,14:17:00,afternoon,median,cbd,mid,thursday,weekday,no,1,6,2017.0,14,A,1,1,1,2017-06-01 14:17:00,0
neema,2,1,390.0,1000,610.0,cash,no,no,no,yes,no,no,no,2017-06-01 00:00:00,no,14:25:00,afternoon,small,cbd,mid,thursday,weekday,no,1,6,2017.0,14,A,1,1,1,2017-06-01 14:25:00,0
nakumatt,1,1,99.0,1000,901.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,13:31:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,13,A,1,1,1,2017-06-02 13:31:00,0
uchumi,1,1,100.0,200,100.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,09:19:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,9,A,1,1,1,2017-06-02 09:19:00,0
tuskys,2,2,140.0,140,0.0,mpesa,yes,no,yes,no,no,no,no,2017-06-02 00:00:00,no,18:22:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,18,A,1,1,1,2017-06-02 18:22:00,1
uchumi,2,1,98.0,200,102.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,15:11:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,15,A,1,1,1,2017-06-02 15:11:00,0
ukwala,1,1,80.0,100,20.0,cash,no,no,no,yes,no,no,no,2017-06-01 00:00:00,no,19:31:00,night,median,cbd,mid,thursday,weekday,no,1,6,2017.0,19,A,1,1,1,2017-06-01 19:31:00,0
tuskys,1,1,470.0,500,30.0,cash,no,no,no,yes,yes,no,no,2017-06-02 00:00:00,no,18:59:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,18,A,1,1,1,2017-06-02 18:59:00,0
tuskys,3,3,103.0,1000,897.0,cash,yes,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,13:55:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,13,B,1,1,1,2017-06-02 13:55:00,0
tuskys,2,1,150.0,500,350.0,cash,no,yes,no,no,no,no,no,2017-06-02 00:00:00,no,18:36:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,18,A,1,1,1,2017-06-02 18:36:00,0
karrymart,1,1,5.0,20,15.0,cash,no,no,no,no,no,yes,no,2017-06-02 00:00:00,no,17:25:00,afternoon,small,cbd,mid,friday,weekday,yes,2,6,2017.0,17,A,1,1,1,2017-06-02 17:25:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,18:21:00,afternoon,small,cbd,mid,friday,weekday,yes,2,6,2017.0,18,A,1,1,1,2017-06-02 18:21:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,17:26:00,afternoon,small,cbd,mid,friday,weekday,yes,2,6,2017.0,17,A,1,1,1,2017-06-02 17:26:00,0
tuskys,1,1,95.0,1000,905.0,cash,no,no,no,yes,yes,no,no,2017-06-01 00:00:00,no,17:27:00,afternoon,chain,cbd,mid,thursday,weekday,no,1,6,2017.0,17,A,1,1,1,2017-06-01 17:27:00,0
tuskys,8,3,600.0,600,0.0,cash,yes,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,10:23:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,10,B,1,1,1,2017-06-02 10:23:00,0
tuskys,2,2,95.0,100,5.0,cash,no,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,10:29:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,10,A,1,1,1,2017-06-02 10:29:00,0
nakumatt,1,1,75.0,200,125.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,17:31:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,17,A,1,1,1,2017-06-02 17:31:00,0
nakumatt,2,2,212.0,212,0.0,card,yes,yes,no,no,no,no,no,2017-06-02 00:00:00,no,15:02:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,15,A,1,1,1,2017-06-02 15:02:00,1
tuskys,2,1,180.0,500,320.0,cash,yes,no,no,no,no,no,no,2017-05-17 00:00:00,no,11:52:00,morning,chain,cbd,mid,saturday,weekend,no,17,5,2017.0,11,A,1,1,1,2017-05-17 11:52:00,0
tuskys,1,1,42.0,200,158.0,cash,no,no,yes,no,no,no,no,2017-05-31 00:00:00,no,20:43:00,night,chain,cbd,mid,wednesday,weekday,no,31,5,2017.0,20,A,1,1,1,2017-05-31 20:43:00,0
tuskys,2,2,203.0,500,297.0,cash,yes,no,no,no,no,yes,no,2017-06-02 00:00:00,no,10:02:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,10,A,1,1,1,2017-06-02 10:02:00,0
nakumatt,2,1,120.0,200,80.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,16:13:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,16,A,1,1,1,2017-06-02 16:13:00,0
nakumatt,2,2,172.0,200,28.0,cash,yes,yes,no,no,no,no,no,2017-06-02 00:00:00,no,18:43:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,18,A,1,1,1,2017-06-02 18:43:00,0
tuskys,2,1,98.0,100,2.0,cash,no,no,no,no,no,no,yes,2017-06-02 00:00:00,no,18:22:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,18,A,1,1,1,2017-06-02 18:22:00,0
nakumatt,4,3,342.0,500,158.0,cash,yes,no,no,yes,yes,no,no,2017-06-02 00:00:00,no,18:30:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,18,B,1,1,1,2017-06-02 18:30:00,0
tuskys,4,3,300.0,300,0.0,cash,no,yes,yes,yes,no,no,no,2017-06-02 00:00:00,no,11:08:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,11,B,1,1,1,2017-06-02 11:08:00,0
tuskys,1,1,60.0,100,40.0,cash,no,no,no,no,no,yes,no,2017-06-02 00:00:00,no,16:39:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,16,A,1,1,1,2017-06-02 16:39:00,0
nakumatt,1,1,65.0,500,435.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,17:38:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,17,A,1,1,1,2017-06-02 17:38:00,0
nakumatt,1,1,70.0,100,30.0,cash,no,no,yes,no,no,no,no,2017-05-31 00:00:00,no,21:47:00,night,chain,cbd,mid,wednesday,weekday,yes,31,5,2017.0,21,A,1,1,1,2017-05-31 21:47:00,0
eastmatt,10,1,480.0,100,520.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,13:52:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,13,B,1,1,1,2017-06-02 13:52:00,0
uchumi,1,1,100.0,1000,900.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,15:01:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,15,A,1,1,1,2017-06-02 15:01:00,0
tuskys,3,1,270.0,300,30.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,14:12:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:12:00,0
tuskys,3,2,430.0,1000,570.0,cash,yes,yes,no,no,yes,no,no,2017-06-02 00:00:00,no,14:40:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:40:00,0
tuskys,2,1,48.0,50,2.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:23:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:23:00,0
uchumi,1,1,25.0,25,0.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,07:35:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,7,A,1,1,1,2017-06-02 07:35:00,0
karrymart,1,1,95.0,100,5.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:34:00,afternoon,small,cbd,mid,friday,weekday,yes,2,6,2017.0,14,A,1,1,1,2017-06-02 14:34:00,0
karrymart,1,1,60.0,1000,940.0,cash,no,yes,no,no,no,no,no,2017-06-02 00:00:00,no,08:59:00,morning,small,cbd,mid,friday,weekday,yes,2,6,2017.0,8,A,1,1,1,2017-06-02 08:59:00,0
karrymart,1,1,35.0,100,65.0,cash,no,no,no,no,no,yes,no,2017-06-01 00:00:00,no,13:33:00,afternoon,small,cbd,mid,thursday,weekday,yes,1,6,2017.0,13,A,1,1,1,2017-06-01 13:33:00,0
eastmatt,2,2,186.0,1000,814.0,cash,yes,yes,no,no,no,no,no,2017-06-02 00:00:00,no,09:14:00,morning,median,cbd,mid,friday,weekday,no,2,6,2017.0,9,A,1,1,1,2017-06-02 09:14:00,0
ukwala,4,2,390.0,100,610.0,cash,no,no,yes,yes,yes,no,no,2017-06-02 00:00:00,no,14:13:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:13:00,0
eastmatt,2,1,147.0,200,53.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,12:56:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,12,A,1,1,1,2017-06-02 12:56:00,0
ukwala,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:02:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:02:00,0
tuskys,6,2,380.0,500,120.0,cash,no,yes,yes,no,yes,no,no,2017-06-02 00:00:00,no,14:18:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:18:00,0
tuskys,2,2,44.0,50,6.0,cash,no,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,14:50:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:50:00,0
tuskys,3,1,165.0,200,35.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:44:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:44:00,0
tuskys,5,2,927.0,1000,73.0,cash,yes,yes,no,no,no,no,no,2017-06-02 00:00:00,no,08:48:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,8,B,1,1,1,2017-06-02 08:48:00,0
tuskys,2,2,149.0,206,57.0,cash,yes,no,yes,no,no,no,no,2017-06-02 00:00:00,no,15:49:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,15,A,1,1,1,2017-06-02 15:49:00,0
eastmatt,10,3,1273.0,1300,27.0,cash,yes,yes,no,yes,no,no,no,2017-06-02 00:00:00,no,13:06:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,13,B,1,1,1,2017-06-02 13:06:00,0
ukwala,1,1,30.0,50,20.0,cash,no,no,no,no,no,yes,no,2017-06-02 00:00:00,no,14:37:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:37:00,0
ukwala,2,2,177.0,200,23.0,cash,no,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,12:52:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,12,A,1,1,1,2017-06-02 12:52:00,0
tuskys,5,2,835.0,1000,165.0,cash,no,no,no,yes,no,yes,no,2017-06-02 00:00:00,no,14:27:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,B,1,1,1,2017-06-02 14:27:00,0
eastmatt,1,1,52.0,100,48.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,11:32:00,morning,median,cbd,mid,friday,weekday,no,2,6,2017.0,11,A,1,1,1,2017-06-02 11:32:00,0
tuskys,2,1,115.0,200,85.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,12:36:00,morning,chain,cbd,mid,friday,weekday,no,2,6,2017.0,12,A,1,1,1,2017-06-02 12:36:00,0
eastmatt,1,1,10.0,10,0.0,cash,no,no,no,no,no,yes,no,2017-06-02 00:00:00,no,14:17:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:17:00,0
eastmatt,4,3,320.0,100,680.0,cash,yes,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,13:55:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,13,B,1,1,1,2017-06-02 13:55:00,0
tuskys,1,1,20.0,20,0.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:25:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:25:00,0
tuskys,2,2,115.0,200,85.0,cash,no,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,12:37:00,afternoon,chain,cbd,mid,friday,weekday,no,2,6,2017.0,12,A,1,1,1,2017-06-02 12:37:00,0
eastmatt,1,1,47.0,100,53.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,14:05:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,14,A,1,1,1,2017-06-02 14:05:00,0
uchumi,6,2,323.0,350,27.0,cash,no,yes,yes,no,no,no,no,2017-04-16 00:00:00,no,15:17:00,afternoon,chain,cbd,mid,sunday,weekend,no,16,4,2017.0,15,B,1,1,1,2017-04-16 15:17:00,0
uchumi,2,2,78.0,100,22.0,cash,yes,no,no,no,no,no,no,2017-05-29 00:00:00,no,20:23:00,night,chain,cbd,mid,monday,weekday,no,29,5,2017.0,20,A,1,1,1,2017-05-29 20:23:00,0
kassmart,5,2,161.0,1000,839.0,cash,no,yes,yes,no,no,no,no,2017-06-01 00:00:00,no,13:10:00,afternoon,small,mwiki,low,thursday,weekday,no,1,6,2017.0,13,B,1,1,1,2017-06-01 13:10:00,0
eastmatt,1,1,130.0,150,20.0,cash,yes,no,no,no,no,no,no,2017-06-02 00:00:00,no,13:26:00,afternoon,median,cbd,mid,friday,weekday,no,2,6,2017.0,13,A,1,1,1,2017-06-02 13:26:00,0
nakumatt,1,1,875.0,100,125.0,cash,no,no,yes,no,yes,no,no,2107-06-01 00:00:00,yes,19:52:00,night,chain,cbd,mid,thursday,weekday,yes,1,6,2107.0,19,A,1,1,1,2107-06-01 19:52:00,0
eastmatt,2,1,84.0,1000,916.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,10:12:00,morning,median,cbd,mid,friday,weekday,no,2,6,2017.0,10,A,1,1,1,2017-06-02 10:12:00,0
nakumatt,2,2,174.0,180,6.0,cash,no,yes,yes,no,no,no,no,2017-06-02 00:00:00,no,15:24:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,15,A,1,1,1,2017-06-02 15:24:00,0
karrymart,3,2,235.0,240,5.0,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,21:03:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,21,B,1,1,1,2017-05-23 21:03:00,0
karrymart,4,2,435.0,500,65.0,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,20:26:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,20,B,1,1,1,2017-05-23 20:26:00,0
nakumatt,10,3,3440.0,3440,0.0,mpesa,yes,no,yes,no,no,yes,no,2017-06-05 00:00:00,no,21:22:00,night,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,21,B,0,6,1,2017-06-05 21:22:00,1
tuskys,7,3,780.0,780,0.0,mpesa,yes,no,no,yes,no,yes,no,2017-06-05 00:00:00,no,21:32:00,night,chain,cbd,mid,monday,weekday,no,5,6,2017.0,21,B,1,1,1,2017-06-05 21:32:00,1
tuskys,2,1,1141.0,1141,0.0,mpesa,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,21:41:00,night,chain,cbd,mid,monday,weekday,no,5,6,2017.0,21,A,1,1,1,2017-06-05 21:41:00,1
nakumatt,1,1,55.0,60,5.0,cash,no,no,yes,no,no,no,no,2017-06-05 00:00:00,no,17:23:00,afternoon,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,17,A,1,1,1,2017-06-05 17:23:00,0
nakumatt,1,1,33.0,40,7.0,cash,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,16:57:00,afternoon,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,16,A,1,1,1,2017-06-05 16:57:00,0
ukwala,1,1,86.0,100,14.0,cash,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,20:31:00,night,median,cbd,mid,monday,weekday,no,5,6,2017.0,20,A,1,1,1,2017-06-05 20:31:00,0
nakumatt,2,1,199.0,199,0.0,card,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,17:14:00,afternoon,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,17,A,1,1,1,2017-06-05 17:14:00,1
nakumatt,1,1,55.0,100,45.0,cash,no,no,yes,no,no,no,no,2017-06-02 00:00:00,no,16:58:00,afternoon,chain,cbd,mid,friday,weekday,yes,2,6,2017.0,16,A,1,1,1,2017-06-02 16:58:00,0
nakumatt,1,1,71.0,100,29.0,cash,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,20:24:00,night,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,20,A,1,1,1,2017-06-05 20:24:00,0
ukwala,1,1,140.0,140,0.0,cash,no,no,yes,no,no,no,no,2017-06-05 00:00:00,no,16:27:00,afternoon,median,cbd,mid,monday,weekday,no,5,6,2017.0,16,A,1,1,1,2017-06-05 16:27:00,0
nakumatt,2,1,125.0,500,375.0,cash,no,yes,no,no,no,no,no,2017-06-05 00:00:00,no,16:50:00,afternoon,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,16,A,1,1,1,2017-06-05 16:50:00,0
nakumatt,1,1,220.0,300,80.0,cash,no,no,no,no,no,yes,no,2017-06-05 00:00:00,no,20:32:00,night,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,20,A,1,1,1,2017-06-05 20:32:00,0
tuskys,1,1,109.0,100,891.0,cash,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,20:16:00,night,chain,cbd,mid,monday,weekday,no,5,6,2017.0,20,A,1,1,1,2017-06-05 20:16:00,0
tuskys,5,2,526.0,526,0.0,mpesa,no,yes,yes,no,no,no,no,2017-06-05 00:00:00,no,19:22:00,night,chain,cbd,mid,monday,weekday,no,5,6,2017.0,19,B,1,1,1,2017-06-05 19:22:00,1
nakumatt,1,1,56.0,70,14.0,cash,yes,no,no,no,no,no,no,2017-06-05 00:00:00,no,19:28:00,night,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,19,A,1,1,1,2017-06-05 19:28:00,0
nakumatt,1,1,55.0,55,0.0,cash,no,no,yes,no,no,no,no,2017-06-05 00:00:00,no,20:05:00,night,chain,cbd,mid,monday,weekday,yes,5,6,2017.0,20,A,1,1,1,2017-06-05 20:05:00,0
eastmatt,3,2,285.0,300,15.0,cash,yes,yes,no,no,no,no,no,2017-06-05 00:00:00,no,20:05:00,night,median,cbd,mid,monday,weekday,no,5,6,2017.0,20,B,1,1,1,2017-06-05 20:05:00,0
nakumatt,1,1,125.0,150,25.0,cash,no,no,no,no,yes,yes,no,2017-06-01 00:00:00,no,22:28:00,night,chain,nairobi west,mid,thursday,weekday,no,1,6,2017.0,22,A,1,1,1,2017-06-01 22:28:00,0
fairway,1,1,55.0,100,45.0,cash,yes,no,no,no,no,no,no,2017-06-03 00:00:00,no,10:05:00,morning,small,langata,mid,saturday,weekend,no,3,6,2017.0,10,A,1,1,1,2017-06-03 10:05:00,0
fairway,5,1,160.0,200,40.0,cash,yes,no,no,no,no,no,no,2017-06-01 00:00:00,no,10:11:00,morning,small,langata,mid,thursday,weekday,no,1,6,2017.0,10,B,1,1,1,2017-06-01 10:11:00,0
karrymart,2,1,95.0,100,5.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:31:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,19,A,1,1,1,2017-05-23 19:31:00,0
karrymart,2,2,110.0,120,10.0,cash,yes,no,no,no,no,yes,no,2017-05-23 00:00:00,no,17:39:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,17,A,1,1,1,2017-05-23 17:39:00,0
karrymart,1,1,50.0,100,50.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:21:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,20,A,1,1,1,2017-05-23 20:21:00,0
karrymart,1,1,130.0,500,370.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,19:34:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,19,A,1,1,1,2017-05-23 19:34:00,0
karrymart,3,2,205.0,205,0.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:17:00,night,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,20,B,1,1,1,2017-05-23 20:17:00,0
karrymart,1,1,195.0,1000,805.0,cash,no,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,18:54:00,afternoon,small,cbd,mid,tuesday,weekday,yes,23,5,2017.0,18,A,1,1,1,2017-05-23 18:54:00,0
eastmatt,1,1,90.0,200,110.0,cash,yes,no,no,no,no,no,no,2017-06-06 00:00:00,no,11:07:00,morning,median,cbd,mid,tuesday,weekday,no,6,6,2017.0,11,A,1,1,1,2017-06-06 11:07:00,0
nakumatt,5,2,750.0,750,0.0,card,yes,yes,no,no,yes,no,no,2017-06-06 00:00:00,yes,18:49:00,afternoon,chain,kilimani,high,tuesday,weekday,no,6,6,2017.0,18,B,1,1,1,2017-06-06 18:49:00,1
nakumatt,6,3,17350.0,17350,0.0,card,no,yes,no,no,yes,yes,yes,2017-06-06 00:00:00,yes,10:45:00,morning,chain,kilimani,high,tuesday,weekday,no,6,6,2017.0,10,B,0,0,1,2017-06-06 10:45:00,1
